"","Year","Country","iso3","Cluster","fitGHG","lwrGHG","uprGHG","fitBio","lwrBio","uprBio","fitWat","lwrWat","uprWat","fitEF","lwrEF","uprEF"
"118",2010,"Somalia","SOM","11",3.69703965743943,3.50554182125317,3.89899847886959,3.97949894685469e-11,3.76369072134923e-11,4.2076815127733e-11,11.358513808443,10.2062646415553,12.6408476036666,0.69930367721657,0.666717103590886,0.733482957516408
"119",2010,"South Africa","ZAF","5",9.41200986801477,9.19381681867382,9.63538120268809,6.46418006966816e-11,6.29124342446086e-11,6.64187047835873e-11,25.282150946724,24.6441607400269,25.9366575001587,1.46555151005058,1.440572407431,1.49096374297619
"120",2010,"Spain","ESP","2",11.1300056750832,10.5897869515588,11.697782674386,2.44244485719461e-11,2.36348017749113e-11,2.52404777380825e-11,81.9776056061114,76.0460746669525,88.3717910535573,1.65832482290692,1.56958324569249,1.7520836985336
"121",2010,"Sri Lanka","LKA","7",3.10095344051768,2.99167853959141,3.21421974754405,2.85355480838713e-11,2.80565797952595e-11,2.90226930862226e-11,88.6350396204187,80.9049004783905,97.103762591137,1.17082892529259,1.14414590803294,1.19813422630563
"122",2010,"Sudan","SDN","9",4.79741664532277,4.67316284369187,4.92497420668473,4.76575905196848e-12,4.17000461283033e-12,5.44662691056443e-12,239.444573296074,204.370839744623,280.537594074485,1.03859440817327,0.973480198773039,1.10806398121743
"123",2010,"Sweden","SWE","1",16.881464204408,16.5877047914968,17.1804259399888,8.94416891763613e-12,8.61094661305892e-12,9.29028610000753e-12,21.686058145092,20.640567457973,22.7845052627489,0.875067151786527,0.853480758582305,0.897199512040249
"124",2010,"Switzerland","CHE","1",20.5425404818684,20.2207968833955,20.8694035097959,1.89566069813338e-11,1.84213549558917e-11,1.95074113226302e-11,48.4779899809759,45.4238080336656,51.7375273965104,1.56910110460779,1.51699353943278,1.62299852470167
"125",2010,"Syria","SYR","6",3.37484442180531,3.14138940818847,3.62564884242047,8.29997332146782e-12,8.06085140481878e-12,8.54618869365281e-12,214.524673064561,171.696531234753,268.035906273111,1.07135575809482,0.96609018152791,1.18809111442125
"126",2010,"Tajikistan","TJK","7",2.15871036155123,2.028664031362,2.29709323625165,5.44889193252885e-12,5.33413273914225e-12,5.56612006943651e-12,126.004720667066,119.226044620896,133.168802847315,0.671883954417625,0.649361583244024,0.695187488530905
"127",2010,"Tanzania","TZA","10",2.72630109068098,2.6807607604478,2.77261505267883,1.52669219983005e-11,1.46180311977671e-11,1.5944616901474e-11,5.10804971964179,4.38587051543649,5.94914324225913,0.35171531593126,0.327957691458384,0.377193969473722
"128",2010,"Thailand","THA","4",6.78549389059425,6.52439143920723,7.05704551425359,1.42553538589872e-11,1.41822634620289e-11,1.43288209381403e-11,45.0327348485452,42.5724766477206,47.6351710688637,0.9624106131035,0.943035232787601,0.982184075430902
"129",2010,"Togo","TGO","10",2.05565150827867,2.0200693205456,2.09186045276262,5.50224102156545e-12,5.31329361646230e-12,5.69790763408912e-12,1.79144270392733,1.60132765850988,2.004128851706,0.160655333795973,0.153219248355404,0.168452309707374
"130",2010,"Tunisia","TUN","4",4.13706164978725,4.08419795392393,4.19060958534019,8.62512020220457e-12,8.49680346318977e-12,8.75537475060647e-12,77.3654982869195,74.1562703534595,80.7136105504545,0.826670866920437,0.811602710264567,0.842018777872509
"131",2010,"Turkey","TUR","4",7.42752171229548,7.10952207487634,7.75974505819089,1.5939758782528e-11,1.56165776080587e-11,1.62696281107114e-11,58.3135021726714,56.0346266448201,60.6850574234439,1.1220944320006,1.09508824091782,1.14976662818649
"132",2010,"Turkmenistan","TKM","6",10.1033885385882,9.65780669786957,10.5695281708416,2.34056802185289e-11,2.2375156425762e-11,2.44836664409322e-11,564.487097358397,506.691835218342,628.874714246773,3.01170147184082,2.83634997469984,3.19789371424378
"133",2010,"Uganda","UGA","10",2.93736173567077,2.88900320698929,2.98652972946138,7.3708270548563e-12,7.08254948979755e-12,7.67083824135122e-12,1.96057252060824,1.79925162040543,2.13635745271581,0.205565389727387,0.19806413819087,0.213350734967732
"134",2010,"Ukraine","UKR","3",5.5659757149423,5.32657811483312,5.8161327950971,3.86821455942377e-12,3.7515197207595e-12,3.98853930979969e-12,7.42619998877692,6.62792764793141,8.32061682063205,0.319843337372547,0.304046386566321,0.336461030229327
"135",2010,"United Arab Emirates","ARE","3",26.3655368813356,24.3686624574639,28.5260438998019,1.56745708944236e-11,1.43058693839795e-11,1.71742217218516e-11,398.784663015182,318.075723651786,499.972791479774,3.23088412993904,2.84528567312169,3.66873961363579
"136",2010,"United Kingdom","GBR","1",14.8596487550719,14.1436366277298,15.6119085165971,8.61716857576207e-12,8.00635756624845e-12,9.27457881423291e-12,31.9542876269968,29.9677377563726,34.0725251285179,0.942537341362536,0.884326392341534,1.00458003691431
"137",2010,"United States","USA","1",26.1757933642806,25.3925992526042,26.9831438457111,1.39596564695282e-11,1.34465702550775e-11,1.44923207219815e-11,47.0487858461328,46.0993481984316,48.0177776064646,1.5209168650999,1.47768469271785,1.56541386802265
"138",2010,"Uruguay","URY","3",7.36578359182337,7.04203244797294,7.70441890496994,1.18602534840921e-11,1.11685469959366e-11,1.2594799731612e-11,5.5026261036429,5.07273644381439,5.96894681437942,0.461627972827567,0.446790695604557,0.476957974714627
"139",2010,"Uzbekistan","UZB","6",4.87086984427296,4.77535668893193,4.96829338315964,3.21834576443886e-12,3.0735186260987e-12,3.36999729610519e-12,155.293664299295,140.493524762167,171.652908647049,0.792736391025749,0.76816168332605,0.818097282508934
"140",2010,"Venezuela","VEN","4",8.00692816595503,7.57758043394421,8.4606028551773,4.44598151628255e-11,4.34103703797004e-11,4.55346302513224e-11,5.89352058973522,5.07386136626942,6.84559203224172,0.754398131620035,0.706223125340763,0.805859395665063
"141",2010,"Vietnam","VNM","5",4.00661063945478,3.82159612182261,4.2005822448177,7.91962248668244e-12,7.73842898483262e-12,8.10505859193108e-12,11.5781860976185,10.8455952502711,12.3602614902797,0.422057727278153,0.404191703771346,0.440713462184199
"142",2010,"Yemen","YEM","9",2.15114301559081,1.95487289056009,2.3671187502116,9.26818507065341e-12,8.69995065941583e-12,9.87353352526375e-12,110.073668011446,100.30043507336,120.799200727617,0.76579691837559,0.702552915966053,0.834734162888147
"143",2010,"Zambia","ZMB","10",3.01201018985606,2.92400957756298,3.10265925714169,1.11089328492014e-11,1.05236187906456e-11,1.17268015407174e-11,1.79011471241979,1.65403897328896,1.93738523418816,0.230569055651673,0.219415357660652,0.242289737559413
"144",2010,"Zimbabwe","ZWE","8",4.45300932306785,4.37314194922725,4.53433532722007,1.2582345445761e-11,1.23561796916604e-11,1.28126509056286e-11,8.1442304209421,7.40853857902375,8.95297884216984,0.453683405768001,0.437758896966998,0.470187206006162
