"","Rate","lwrRate","uprRate","Country","iso3","cluster"
"122",3.92994090947612,1.24673683596923,6.68425427820651,"Sudan","SDN",9
"123",0.941753002969814,0.121421708900749,1.76880557027432,"Sweden","SWE",1
"124",0.549233733661247,-0.525536843244978,1.63561665564909,"Switzerland","CHE",1
"125",-8.83484972395625,-12.1267325287354,-5.41964736236261,"Syria","SYR",6
"126",-0.837612694894574,-1.73905992499881,0.0721044246290159,"Tajikistan","TJK",7
"127",-5.72548831716604,-8.06903153414977,-3.32220250308446,"Tanzania","TZA",10
"128",-1.47290200161427,-2.38281898862793,-0.554503424426855,"Thailand","THA",4
"129",-2.78838006398593,-4.57286433179471,-0.970525999632799,"Togo","TGO",10
"130",-0.880671151906554,-1.57174541630758,-0.184744788472202,"Tunisia","TUN",4
"131",-0.088940629528611,-0.744524309332151,0.570973188821289,"Turkey","TUR",4
"132",-4.17249199563441,-5.86670859949222,-2.44778278009712,"Turkmenistan","TKM",6
"133",-0.902670811501405,-2.29798011557028,0.512565286878619,"Uganda","UGA",10
"134",1.53392672233006,-0.355145573238103,3.45881214802333,"Ukraine","UKR",3
"135",-8.82194382589003,-12.1641467457375,-5.35256823174631,"United Arab Emirates","ARE",3
"136",-1.45917187662825,-2.49816861580655,-0.409103404655842,"United Kingdom","GBR",1
"137",-0.0163603100764353,-0.352407054803261,0.320819702512698,"United States","USA",1
"138",2.46636964698326,1.09907244205558,3.85215863033626,"Uruguay","URY",3
"139",-3.46991577187975,-5.05342105861801,-1.86000101340397,"Uzbekistan","UZB",6
"140",4.61694333733245,2.06143034538475,7.23644373990053,"Venezuela","VEN",4
"141",1.59390021153698,0.503145102012481,2.6964932263106,"Vietnam","VNM",5
"142",-3.25233684483812,-4.72656060867553,-1.75530152176923,"Yemen","YEM",9
"143",-1.07192547344476,-2.35516018568367,0.228173328384829,"Zambia","ZMB",10
"144",-2.88625637247399,-4.39285194988785,-1.35591957612228,"Zimbabwe","ZWE",8
